Column1,Year,Rnd,OvPck,RdPck,Tm,Signed,Name,Pos,WAR,GPl,AB,HR,BA,OPS,GPi,W,L,ERA,WHIP,SV,Type,school,town,ST
26,1965,27,525,0,Giants,N,Mike Perkins (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Susan Miller Dorsey HS ,Los Angeles,CA
27,1965,28,527,0,Giants,N,Eugene Vidoni (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Eastern Illinois University ,Charleston,IL
28,1965,29,575,0,Giants,N,James Jordan (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Ouachita Baptist University ,Arkadelphia,AR
29,1965,30,576,0,Giants,N,Richard Kwasny (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,La Canada HS ,La Canada,CA
30,1965,31,578,0,Giants,Y,Mike Hutson (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,JC,Reedley College ,Reedley,CA
31,1965,32,623,0,Giants,Y,Ralph Durgin (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Rancho HS ,Las Vegas,NV
32,1965,33,624,0,Giants,Y,Al Deravin (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Sierra HS ,Whittier,CA
33,1965,34,626,0,Giants,Y,Mike Zink (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Wilson HS ,Tacoma,WA
34,1965,35,661,0,Giants,N,Richard Roberts (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Southwest HS ,St. Louis,MO
35,1965,36,662,0,Giants,N,Alvin Strane (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Elizabeth HS ,Oakland,CA
36,1965,37,664,0,Giants,N,Mark Schaeffer (minors),LHP,0,41,3,0,0,0,41,2,0,4.61,1.95,1,HS,Grover Cleveland HS ,Reseda,CA
37,1965,38,693,0,Giants,Y,Joseph Madden (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Iowa ,Iowa City,IA
38,1965,39,694,0,Giants,Y,Ronald Grossmiller (minors),INF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Phoenix College ,Phoenix,AZ
39,1965,40,696,0,Giants,Y,Windy Currie (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Olympia HS ,Columbia,SC
40,1966,1,17,17,Giants,Y,Bob Reynolds (minors),RHP,2.8,11,4,0,0,0,140,14,16,3.15,1.32,21,HS,Ingraham HS ,Seattle,WA
41,1966,2,37,17,Giants,Y,Joseph Hebert (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Baton Rouge HS ,Baton Rouge,LA
42,1966,3,57,17,Giants,Y,James Carroll (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Mississippi State University ,Mississippi State,MS
43,1966,4,77,17,Giants,N,Rich Folkers (minors),LHP,1.7,192,77,0,0.143,0.339,195,19,23,4.11,1.39,7,JC,Ellsworth College ,Iowa Falls,IA
44,1966,5,97,17,Giants,N,Dave Lemonds (minors),OF,1.2,36,26,0,0.115,0.264,33,4,8,2.99,1.36,0,HS,Garinger HS ,Charlotte,NC
45,1966,6,117,17,Giants,Y,Keith Wade (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Muir HS ,Altadena,CA
46,1966,7,137,17,Giants,Y,John Beaton (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Murray State University ,Murray,KY
47,1966,8,157,17,Giants,N,Steve Barnhill (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Hinkley HS ,Aurora,CO
48,1966,9,177,17,Giants,N,Gerald Christman (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Deshler HS ,Deshler,OH
49,1966,10,197,17,Giants,N,Jack Grasing (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Villanova University ,Villanova,PA
50,1966,11,217,17,Giants,Y,Bernie Williams (minors),OF,-0.7,102,172,4,0.192,0.588,0,0,0,0,0,0,HS,St. Elizabeth HS ,Oakland,CA
51,1966,12,237,17,Giants,N,Mike Sadek (minors),C,-0.1,383,813,5,0.226,0.609,0,0,0,0,0,0,4Yr,University of Minnesota ,Minneapolis,MN
52,1966,13,257,17,Giants,Y,Gary Ryerson (minors),LHP,-1.6,20,24,0,0.042,0.157,29,3,9,4.39,1.43,0,HS,Rolling Hills HS ,Rancho Palos Verdes,CA
53,1966,14,277,17,Giants,N,Gary Kollman (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Wyoming ,Laramie,WY
54,1966,15,297,17,Giants,N,Robert Hoey (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Assumption HS ,East St. Louis,IL
55,1966,16,317,17,Giants,Y,Robert DeLong (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Willow Glen HS ,San Jose,CA
56,1966,17,337,17,Giants,Y,Don Hahn (minors),OF,-1.1,454,997,7,0.236,0.622,0,0,0,0,0,0,HS,Campbell HS ,Campbell,CA
57,1966,18,357,17,Giants,Y,Dale Spier (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Arizona State University ,Tempe,AZ
58,1966,19,377,17,Giants,N,Clifford Farmer (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Hillcrest HS ,Springfield,MO
59,1966,20,397,17,Giants,N,Theodore Rohde (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Sierra HS ,Tollhouse,CA
60,1966,21,417,17,Giants,N,Daniel Blood (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Arcadia HS ,Arcadia,CA
61,1966,22,437,17,Giants,N,Frank Baker (minors),SS,0.1,146,288,1,0.191,0.542,0,0,0,0,0,0,4Yr,University of Southern Mississippi ,Hattiesburg,MS
62,1966,23,457,17,Giants,Y,Charlie Hopkins (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Oregon ,Eugene,OR
63,1966,24,477,17,Giants,N,Michael Babler (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Elizabeth HS ,Oakland,CA
64,1966,25,497,17,Giants,Y,Marc Michel (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Iowa ,Iowa City,IA
65,1966,26,517,17,Giants,Y,Michael Wysocki (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Georgia ,Athens,GA
66,1966,27,536,16,Giants,N,Don Kirkland (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Southern Illinois University Carbondale ,Carbondale,IL
67,1966,28,554,15,Giants,N,Terry Stofer (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Key West HS ,Key West,FL
68,1966,29,571,14,Giants,Y,Roy Johnson (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Canoga Park HS ,Canoga Park,CA
69,1966,30,588,14,Giants,N,Thomas Burgess (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Phoenix College ,Phoenix,AZ
70,1966,31,605,14,Giants,Y,John Harrell (minors),C,0.2,2,6,0,0.5,1.125,0,0,0,0,0,0,JC,West Valley College ,Saratoga,CA
71,1966,32,622,14,Giants,Y,Jerry Anding (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Northridge ,Los Angeles,CA
72,1966,33,639,14,Giants,N,Phillip Thomas (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Tonganoxie HS ,Tonganoxie,KS
73,1966,34,656,14,Giants,N,Ray Strable (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,College of the Sequoias ,Visalia,CA
74,1966,35,671,12,Giants,N,James Dew (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
75,1966,36,685,11,Giants,Y,Bradley Dodge (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,David Starr Jordan HS ,Long Beach,CA
76,1966,37,697,9,Giants,Y,Rusty York (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Phoenix College ,Phoenix,AZ
77,1966,38,709,9,Giants,N,Richard Wanless (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Quincy HS ,Quincy,MA
78,1966,39,720,8,Giants,N,Michael Ford (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Lewis University ,Romeoville,IL
79,1966,40,730,7,Giants,N,Robert Garcia (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,College of the Sequoias ,Visalia,CA
80,1967,1,18,18,Giants,Y,Dave Rader (minors),C,4.1,846,2405,30,0.257,0.675,0,0,0,0,0,0,HS,South HS ,Bakersfield,CA
81,1967,2,38,18,Giants,Y,Michael Roby (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Waterloo East HS ,Waterloo,IA
82,1967,3,58,18,Giants,Y,Don Carrithers (minors),RHP,-2.1,163,153,0,0.176,0.409,165,28,32,4.45,1.52,3,HS,Lyndale HS ,Lynwood,CA
83,1967,4,78,18,Giants,N,Steve Busby (minors),RHP,16.3,7,15,0,0.2,0.467,167,70,54,3.72,1.35,0,HS,Fullerton Union HS ,Fullerton,CA
84,1967,5,98,18,Giants,Y,Martin Pfenninger (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Hunterdon Central HS ,Flemington,NJ
85,1967,6,118,18,Giants,Y,Mike Welker (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Pleasant Valley HS ,Chico,CA
86,1967,7,138,18,Giants,N,Larry Price (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Coachella Valley HS ,Coachella,CA
87,1967,8,158,18,Giants,N,Davey Lopes (minors),OF,42.4,1812,6354,155,0.263,0.737,0,0,0,0,0,0,4Yr,Washburn University ,Topeka,KS
88,1967,9,178,18,Giants,N,James Gasbarro (minors),INF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Catholic Memorial HS ,Hyde Park,MA
89,1967,10,198,18,Giants,N,Robert Tate (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Bacone HS ,Bacone,OK
90,1967,11,218,18,Giants,Y,Jim Willoughby (minors),RHP,3.9,75,67,1,0.149,0.421,238,26,36,3.79,1.28,34,HS,Gustine HS ,Gustine,CA
91,1967,12,238,18,Giants,Y,Osvaldo Bosch (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Haaren HS ,New York,NY
92,1967,13,258,18,Giants,Y,Chico Cedeno (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,DeWitt Clinton HS ,Bronx,NY
93,1967,14,278,18,Giants,Y,Gene Cook (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Redondo Beach HS ,Redondo Beach,CA
94,1967,15,298,18,Giants,N,Pat Westley (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,North Phoenix HS ,Phoenix,AZ
95,1967,16,318,18,Giants,Y,Anthony Ketelsleger (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Rio Hondo College ,Whittier,CA
96,1967,17,338,18,Giants,N,Gary Houston (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,James Lick HS ,San Jose,CA
97,1967,18,358,18,Giants,Y,Fred Glass (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Alabama ,Tuscaloosa,AL
98,1967,19,378,18,Giants,Y,Larry Iten (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Calexico HS ,Calexico,CA
99,1967,20,397,17,Giants,Y,Gary Lavelle (minors),LHP,19,647,111,0,0.081,0.204,745,80,77,2.93,1.33,136,HS,Bethlehem Liberty HS ,Bethlehem,PA
100,1967,21,416,17,Giants,Y,Cletus Fixico (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,JC,Bacone College ,Muskogee,OK
101,1967,22,435,17,Giants,Y,Gary Pinnow (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Wisconsin at Madison ,Madison,WI
102,1967,23,454,17,Giants,N,Daniel Guerrero (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,El Rancho HS ,Pico Rivera,CA
103,1967,24,473,17,Giants,N,Glen Davis (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,North Phoenix HS ,Phoenix,AZ
104,1967,25,491,16,Giants,N,John Floyd (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Gordo HS ,Gordo,AL
105,1967,26,509,16,Giants,N,Bobby Wade (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Mississippi ,Oxford,MS
106,1967,27,527,16,Giants,N,Martin Downen (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Brigham Young University ,Provo,UT
107,1967,28,545,16,Giants,N,Gregory Yarbrough (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Shaw HS ,Shaw,MS
108,1967,29,563,16,Giants,N,Rick Sawyer (minors),RHP,0,69,44,0,0.182,0.476,74,12,9,4.49,1.62,0,HS,Bakersfield HS ,Bakersfield,CA
109,1967,30,580,15,Giants,N,Donald Elam (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,San Francisco State University ,San Francisco,CA
110,1967,31,596,14,Giants,Y,Michael Newsom (minors),INF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Western HS ,Las Vegas,NV
111,1967,32,612,14,Giants,N,Robert Huddleston (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Catalina Foothills HS ,Tucson,AZ
112,1967,33,628,14,Giants,Y,Dave Voss (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Wilson HS ,Tacoma,WA
113,1967,34,644,14,Giants,Y,Jeff Campbell (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of West Alabama ,Livingston,AL
114,1967,35,660,14,Giants,N,Wayne Mitchell (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Richmond HS ,Richmond,CA
115,1967,36,676,14,Giants,Y,Leonard Cargill (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,JC,Fresno City College ,Fresno,CA
116,1967,37,692,14,Giants,N,Vache Bahadurian (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Forest Hills HS ,Forest Hills,NY
117,1967,38,708,14,Giants,Y,Robert Kenney (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"Rutgers, the State University of New Jersey ",New Brunswick,NJ
118,1967,39,724,14,Giants,N,Donald Weber (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Highland Park HS ,St. Paul,MN
119,1967,40,740,14,Giants,N,John Terista (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
120,1967,41,756,14,Giants,N,Bob Graczyk (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Proviso West HS ,Bellwood,IL
121,1967,42,772,14,Giants,Y,Douglas Theriault (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Puyallup HS ,Puyallup,WA
122,1967,43,784,10,Giants,N,Michael Miller (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,HS,West Chester HS ,West Chester,PA
123,1967,44,796,10,Giants,N,Mickey Cureton (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Centennial HS ,Compton,CA
124,1967,45,808,10,Giants,N,Dave Gillette (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Alhambra HS ,Glendale,AZ
125,1967,46,820,10,Giants,Y,Marty Coil (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,San Francisco State University ,San Francisco,CA
126,1967,47,832,10,Giants,N,Lynn Sparks (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California State University Chico ,Chico,CA
127,1967,48,844,10,Giants,N,Gary Shade (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Reynoldsburg HS ,Reynoldsburg,OH
128,1967,49,855,9,Giants,Y,Joseph Wischnowski (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Illinois State University ,Normal,IL
129,1968,1,17,17,Giants,Y,Gary Matthews (minors),OF,30.4,2033,7147,234,0.281,0.802,0,0,0,0,0,0,HS,San Fernando HS ,San Fernando,CA
130,1968,2,37,17,Giants,N,Charles Dudish (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Avondale HS ,Avondale Estates,GA
131,1968,3,57,17,Giants,Y,Alan Cowgill (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Bradley University ,Peoria,IL
132,1968,4,77,17,Giants,N,Kenneth Rutkowski (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,"University at Buffalo, State University of New York ",Buffalo,NY
133,1968,5,101,17,Giants,Y,Kerry Horn (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Fairfield HS ,Fairfield,AL
134,1968,6,125,17,Giants,Y,Thomas Impliazzo (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Eagle Rock HS ,Los Angeles,CA
135,1968,7,149,17,Giants,Y,Jake Jacobsen (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Hamline University ,St. Paul,MN
136,1968,8,173,17,Giants,Y,Jim Howarth (minors),OF,-0.2,152,226,1,0.217,0.563,0,0,0,0,0,0,4Yr,Mississippi State University ,Mississippi State,MS
137,1968,9,197,17,Giants,N,Richard McKinley (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Pittsburg HS ,Pittsburg,CA
138,1968,10,221,17,Giants,Y,Keith Haney (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,California University of Pennsylvania ,California,PA
139,1968,11,245,17,Giants,N,Tom Nichols (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,University of Mississippi ,Oxford,MS
140,1968,12,269,17,Giants,N,Jose Basterrechea (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Flushing HS ,Bayside,NY
141,1968,13,293,17,Giants,Y,Gary Schafer (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mount Robidoux HS ,Riverside,CA
142,1968,14,317,17,Giants,Y,Todd Martin (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Del Mar HS ,San Jose,CA
143,1968,15,341,17,Giants,N,William Fitzgerald (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Tulane University ,New Orleans,LA
144,1968,16,365,17,Giants,Y,Ken Cornell (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Roosevelt HS ,Wyandotte,MI
145,1968,17,389,17,Giants,N,Michael Ward (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
146,1968,18,413,17,Giants,N,James LaRusso (minors),3B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Monmouth University ,West Long Branch,NJ
147,1968,19,437,17,Giants,N,Robert Horton (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Dean Attendance Center HS ,Leland,MS
148,1968,20,460,17,Giants,N,Pat Bekeza (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Colorado State University-Pueblo ,Pueblo,CO
149,1968,21,482,17,Giants,N,Douglas Balne (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,New Canaan HS ,New Canaan,CT
150,1968,22,504,17,Giants,N,Cary Livingston (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,West Jefferson HS ,Marrera,LA
151,1968,23,526,17,Giants,N,Pat Cech (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Maryvale HS ,Phoenix,AZ
152,1968,24,548,17,Giants,Y,John Petrock (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,HS,Somerville HS ,Somerville,NJ
153,1968,25,570,17,Giants,N,Bob McLeod (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Georgetown College ,Georgetown,KY
154,1968,26,592,17,Giants,N,Joseph Campanario (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,St. Elizabeth HS ,Oakland,CA
155,1968,27,614,17,Giants,N,Michael Balogh (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,O'Hara HS ,Buffalo,NY
156,1968,28,636,17,Giants,N,Michael Koski (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Las Plumas HS ,Oroville,CA
157,1968,29,658,17,Giants,N,Kent Corley (minors),2B,0,0,0,0,0,0,0,0,0,0,0,0,HS,Sandy Springs HS ,Atlanta,GA
158,1968,30,680,17,Giants,N,Ralph Dick (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,JC,Mesa Community College ,Mesa,AZ
159,1968,31,701,16,Giants,Y,Hugh Woolridge (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,John Harris HS ,Harrisburg,PA
160,1968,32,719,13,Giants,N,Steve Holdren (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Mountain Home HS ,Mountain Home,ID
161,1968,33,736,12,Giants,Y,George Bochow (minors),1B,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,New York University ,New York,NY
162,1968,34,752,12,Giants,N,Rob Ellis (minors),INF,-1.1,64,166,0,0.229,0.55,0,0,0,0,0,0,HS,Ottawa Hills HS ,Grand Rapids,MI
163,1968,35,767,11,Giants,N,Allen Weendone (minors),RHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Hicks Memorial HS ,Selma,AL
164,1968,36,782,11,Giants,Y,Tommy Hanegan (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
165,1968,37,796,10,Giants,Y,Tommy Palmertree (minors),LHP,0,0,0,0,0,0,0,0,0,0,0,0,HS,Luther Burbank HS ,Sacramento,CA
166,1969,1,18,18,Giants,Y,Mike Phillips (minors),SS,0.7,712,1719,11,0.24,0.605,0,0,0,0,0,0,HS,McArthur HS ,Irving,TX
167,1969,2,42,18,Giants,Y,Jack Woolsey (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Kansas State University ,Manhattan,KS
168,1969,3,66,18,Giants,Y,Horace Speed (minors),OF,-0.7,113,135,0,0.207,0.576,0,0,0,0,0,0,HS,Phineas Banning HS ,Wilmington,CA
169,1969,4,90,18,Giants,Y,Randy Mohler (minors),SS,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Taylor University ,Upland,IN
170,1969,5,114,18,Giants,Y,Raymond Lombardo (minors),C,0,0,0,0,0,0,0,0,0,0,0,0,HS,Crespi Carmelite HS ,Encino,CA
171,1969,6,138,18,Giants,Y,Steve Ontiveros (minors),3B,4.8,732,2193,24,0.274,0.731,0,0,0,0,0,0,HS,Bakersfield HS ,Bakersfield,CA
172,1969,7,162,18,Giants,Y,Gary Thomasson (minors),OF,6.9,900,2373,61,0.249,0.721,0,0,0,0,0,0,HS,Oceanside HS ,Oceanside,CA
173,1969,8,186,18,Giants,Y,Guy Homoly (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,4Yr,Illinois State University ,Normal,IL
174,1969,9,210,18,Giants,N,Peter Franklin (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,Morristown Prep HS ,Morristown,NJ
175,1969,10,234,18,Giants,Y,Michael Fisher (minors),OF,0,0,0,0,0,0,0,0,0,0,0,0,HS,El Centro HS ,El Centro,CA
